GEOID,Total_Population,Median_Household_Income,Pct_White,Pct_Black,Pct_Hispanic,Pct_Poverty,Pct_Bachelors_Plus
060375022002,2082.0,142452.0,25.84,0.0,90.2,9.46,22.07
060375022003,1847.0,153750.0,20.79,0.0,95.56,0.0,16.28
060375022004,2198.0,80179.0,31.35,0.45,79.03,10.51,14.72
060375023031,1224.0,57123.0,4.17,2.86,96.98,11.68,3.38
060375023032,2525.0,96406.0,17.15,2.18,94.26,10.14,16.63
060375023034,1210.0,89242.0,6.69,0.0,91.4,41.38,9.28
060375023035,2751.0,61921.0,22.28,12.47,87.79,15.42,6.23
060375024011,1898.0,110641.0,32.24,2.11,86.51,4.79,22.26
060375024012,1283.0,77109.0,12.94,2.34,88.23,5.89,4.07
060375024013,1893.0,64821.0,17.43,0.0,95.93,9.31,7.55
060375024021,1896.0,74000.0,20.83,0.47,96.52,9.08,14.71
060375024022,1574.0,105625.0,32.34,0.0,89.2,5.08,15.93
060375025001,1910.0,76196.0,39.27,0.37,90.63,9.57,11.65
060375025002,2345.0,113007.0,13.52,0.6,98.59,13.56,15.22
060375026021,1630.0,76940.0,10.86,14.11,76.63,10.92,9.2
060375026022,1741.0,75052.0,19.99,3.68,90.52,5.01,29.3
060375026023,807.0,117550.0,30.11,0.0,96.16,2.11,11.59
060375026031,2751.0,124662.0,25.19,0.04,88.4,7.89,20.05
060375026032,578.0,96607.0,21.63,0.0,95.85,0.0,6.64
060375026041,1455.0,179911.0,22.13,0.21,83.57,5.98,23.53
060375026042,1000.0,84038.0,11.8,1.8,95.8,1.4,9.6
060375026043,1227.0,88455.0,15.24,0.0,91.85,9.16,12.22
060375027001,1675.0,91250.0,29.13,0.0,78.81,13.96,15.79
060375027002,1347.0,128750.0,27.77,4.31,70.08,11.84,23.88
060375027003,1224.0,97404.0,25.0,0.0,89.38,1.39,11.76
060375027004,3323.0,86301.0,31.21,0.27,93.38,5.72,11.38
060375028011,427.0,89167.0,32.79,0.7,77.99,2.11,28.8
060375028012,2361.0,101719.0,28.72,0.0,80.43,12.03,32.38
060375028013,1671.0,164335.0,22.02,0.0,92.64,0.0,21.95
060375028014,1362.0,73162.0,38.47,1.4,55.8,10.5,32.22
060375028015,628.0,86250.0,21.02,0.0,87.58,1.75,13.39
060375029011,1300.0,89306.0,23.46,3.54,81.0,19.54,22.3
060375029012,2310.0,126507.0,36.97,0.0,80.0,4.63,18.15
060375029013,1847.0,132917.0,33.78,0.0,92.53,0.76,26.2
060375030001,1170.0,116071.0,39.83,20.6,63.59,3.08,25.86
060375030003,1973.0,51250.0,10.69,0.2,78.92,23.26,18.08
060375030004,1071.0,105893.0,2.8,0.0,100.0,3.55,4.06
060375031031,1629.0,102644.0,19.77,0.0,77.96,1.17,15.21
060375031032,1362.0,102143.0,27.02,0.0,95.23,2.28,12.95
060375031033,1703.0,111219.0,15.85,1.88,70.23,21.77,15.37
060375031034,901.0,109648.0,24.64,1.22,95.01,14.65,22.24
060375031041,2344.0,83750.0,14.76,0.0,87.29,5.34,15.55
060375031051,1622.0,128125.0,14.12,0.12,79.72,1.85,12.14
060375031052,1772.0,119841.0,11.46,1.19,65.12,3.28,19.66
060375031061,1790.0,89643.0,22.46,1.17,77.77,6.65,25.19
060375031063,1510.0,91518.0,39.93,0.0,70.13,11.59,23.27
060375032011,1231.0,86653.0,19.58,0.0,84.65,9.55,22.19
060375032012,1634.0,104219.0,29.68,0.0,61.63,17.87,27.23
060375032013,1013.0,125719.0,16.29,0.0,89.04,4.44,15.28
060375032021,2450.0,123625.0,32.37,0.29,86.73,6.29,13.27
060375032023,925.0,61750.0,53.41,6.05,76.32,41.23,6.39
060375033011,1116.0,147931.0,24.28,0.0,90.77,2.24,14.42
060375033012,939.0,99398.0,43.88,0.0,38.87,3.41,21.03
060375033013,1381.0,139500.0,33.96,1.38,72.41,5.72,34.35
060375033021,1584.0,115417.0,45.39,0.0,55.93,5.81,27.94
060375033022,2933.0,77714.0,23.63,0.99,85.2,11.37,15.33
060375033023,1553.0,92568.0,31.1,0.26,65.61,22.02,14.87
060375034011,942.0,156667.0,44.06,0.32,51.59,5.51,33.58
060375034012,2440.0,106019.0,68.93,0.0,63.48,1.93,28.66
060375034013,1172.0,130536.0,31.74,2.82,74.57,2.73,32.94
060375034014,1117.0,93831.0,43.51,0.0,42.97,0.0,46.69
060375034015,1474.0,64801.0,61.47,0.0,74.15,7.67,19.88
060375034021,1648.0,150638.0,36.83,0.0,53.4,4.79,34.03
060375034022,1235.0,89392.0,48.42,0.0,67.94,4.13,34.46
060375034023,962.0,105179.0,43.24,1.04,56.96,14.29,51.64
060375035011,2540.0,87188.0,57.64,0.71,77.83,3.35,16.43
060375035012,2860.0,101863.0,37.13,0.38,79.2,2.83,13.19
060375035013,1513.0,157381.0,46.66,2.45,65.1,0.0,19.4
060375035021,977.0,124250.0,55.27,0.0,53.74,2.97,34.61
060375035022,1033.0,91132.0,24.98,0.87,64.96,2.52,25.33
060375035023,1832.0,76985.0,31.93,1.31,78.66,2.43,15.84
060375036011,2583.0,112602.0,41.39,1.78,61.71,7.65,29.92
060375036012,734.0,102375.0,32.02,1.09,68.53,1.91,38.48
060375036013,823.0,97625.0,37.91,4.98,49.45,4.62,37.34
060375036021,1482.0,113594.0,53.85,0.0,47.64,6.41,55.96
060375036022,2304.0,163833.0,40.41,0.09,35.68,6.47,54.35
060375037011,1852.0,140324.0,51.78,1.51,45.46,4.91,47.14
060375037012,3044.0,82361.0,35.64,5.32,49.47,2.9,25.08
060375037021,2091.0,147292.0,44.86,2.06,57.25,2.74,44.85
060375037022,3074.0,97563.0,38.16,1.59,54.75,6.41,29.48
060375037041,1887.0,124432.0,11.92,0.69,23.64,5.35,59.34
060375037042,2478.0,57368.0,28.57,0.04,23.28,5.33,45.59
060375037051,1364.0,113866.0,49.78,15.03,20.6,4.84,32.15
060375037052,1564.0,104231.0,18.29,5.69,11.7,4.54,43.2
060375038011,1542.0,113092.0,21.47,1.49,55.25,8.5,24.42
060375038012,455.0,100250.0,48.35,1.76,40.88,5.93,34.73
060375038013,1721.0,81711.0,42.82,2.03,43.81,17.78,37.68
060375038021,993.0,134432.0,59.42,0.5,47.43,2.62,27.22
060375038022,1125.0,111563.0,33.69,10.04,36.09,5.6,50.42
060375038023,3068.0,102637.0,20.05,2.02,38.53,1.34,42.64
060375039011,689.0,142321.0,37.74,0.0,30.19,7.75,52.46
060375039012,1528.0,142566.0,35.21,0.46,43.06,1.11,47.8
060375039021,1561.0,97460.0,54.84,2.43,52.59,1.92,32.36
060375039022,1417.0,140786.0,48.91,0.0,59.92,6.77,30.28
060375039023,2087.0,133000.0,35.07,2.68,41.69,4.74,34.63
060375040011,1137.0,128750.0,27.26,0.0,50.66,9.35,51.07
060375040021,1056.0,133466.0,40.15,0.0,60.8,16.1,25.47
060375040022,1017.0,101500.0,51.92,3.44,43.95,3.96,41.16
060375040023,1024.0,144464.0,48.24,1.17,54.3,1.53,36.31
060375040024,1139.0,193006.0,47.5,0.0,49.25,0.7,34.74
060375040025,1095.0,135000.0,47.31,0.0,56.53,9.22,29.74
060375041011,3346.0,79116.0,16.59,3.41,74.57,9.79,25.06
060375041012,904.0,156008.0,18.81,0.0,59.51,3.87,35.66
060375041013,818.0,106250.0,46.33,1.1,61.49,18.22,20.26
060375042001,4217.0,66719.0,17.81,5.29,54.38,23.14,33.21
060375042002,883.0,107875.0,22.88,5.66,79.95,9.83,17.87
060375042003,2060.0,85000.0,16.21,0.0,90.24,8.5,10.91
060375300051,1744.0,138134.0,15.65,0.4,27.06,2.01,51.34
060375300052,1686.0,102708.0,25.74,0.0,39.5,2.2,47.67
060375300061,3612.0,82396.0,22.92,0.69,58.64,10.37,30.72
060375300062,1086.0,92539.0,24.59,0.0,70.26,6.08,25.06
060375300071,1719.0,49652.0,18.62,0.0,78.24,14.89,38.1
060375300072,2120.0,115179.0,9.76,0.0,75.57,0.42,21.12
060375300073,1154.0,80441.0,32.24,0.0,53.21,2.86,35.44
060375300074,1460.0,136944.0,38.01,0.41,63.77,15.07,37.02
060375301011,1672.0,48672.0,22.01,5.08,82.89,15.2,16.3
060375301012,1765.0,35575.0,15.86,1.25,68.1,32.02,8.66
060375301014,753.0,100433.0,6.37,0.0,95.88,34.79,24.21
060375301021,1577.0,82424.0,25.3,0.0,95.05,2.79,20.83
060375301022,1011.0,48896.0,47.48,0.0,58.75,11.47,15.81
060375301023,1111.0,63906.0,32.4,0.0,91.09,4.84,11.33
060375301024,1118.0,19375.0,16.28,0.81,64.85,31.92,20.12
060375302021,1609.0,112750.0,25.67,0.87,93.85,4.16,22.69
060375302022,1775.0,138189.0,21.13,0.0,90.48,4.86,29.17
060375302023,749.0,75559.0,18.42,0.0,95.73,27.1,7.36
060375302031,2042.0,52870.0,30.75,0.0,87.81,29.73,7.9
060375302032,761.0,42440.0,55.06,0.0,67.54,11.7,17.19
060375302041,1241.0,64091.0,29.98,0.0,90.41,9.19,10.61
060375302042,2494.0,70417.0,18.4,0.0,94.43,15.33,16.22
060375303011,2100.0,64071.0,25.1,0.0,92.76,11.95,8.42
060375303021,1407.0,63836.0,31.7,1.0,86.14,10.73,14.37
060375303022,2091.0,69081.0,31.85,0.0,98.13,14.4,10.41
060375303023,1410.0,128101.0,24.26,0.0,98.87,23.55,13.83
060375303024,1281.0,60333.0,23.81,0.0,95.0,8.74,13.28
060375304002,1701.0,57000.0,18.87,0.0,64.96,20.11,22.16
060375304003,1875.0,24250.0,19.2,0.0,87.04,39.6,7.26
060375305001,1589.0,78203.0,45.44,0.13,95.66,5.98,7.63
060375305002,1109.0,45978.0,33.54,0.0,85.84,23.99,4.19
060375305003,1303.0,87875.0,14.43,0.61,89.56,8.6,9.92
060375306031,1402.0,120938.0,25.53,0.0,76.53,26.46,23.19
060375306032,1194.0,59023.0,15.91,1.17,94.72,3.1,15.38
060375306033,1843.0,96065.0,31.96,0.0,84.97,10.16,15.43
060375307001,2070.0,90685.0,18.84,2.32,90.58,16.72,18.08
060375308011,1370.0,103590.0,19.56,0.0,100.0,1.17,20.88
060375308012,1583.0,57188.0,59.13,0.0,95.39,34.67,11.34
060375308013,1639.0,87368.0,17.33,0.18,73.95,9.27,10.47
060375308014,1322.0,132118.0,19.52,0.0,72.24,10.36,33.05
060375308021,1468.0,97788.0,22.62,0.0,84.4,11.98,22.39
060375308022,1756.0,70300.0,20.16,0.0,91.91,15.21,13.23
060375309011,982.0,48750.0,7.33,0.0,100.0,18.47,9.34
060375309012,1558.0,45179.0,8.09,0.0,98.52,21.89,11.47
060375309013,1414.0,101364.0,5.59,0.0,97.03,10.27,14.87
060375309021,1611.0,57578.0,32.4,1.06,96.77,17.36,24.55
060375309022,2134.0,36596.0,22.82,0.0,94.56,34.49,9.41
060375310001,2547.0,84216.0,16.02,0.0,100.0,1.69,4.17
060375310002,426.0,110263.0,49.53,0.0,100.0,3.52,12.02
060375310003,1636.0,56023.0,20.11,0.0,94.44,18.03,7.58
060375311012,1175.0,61424.0,12.0,0.0,100.0,30.63,10.69
060375311013,1844.0,101010.0,7.0,0.0,100.0,5.8,8.49
060375311014,858.0,65034.0,9.67,0.0,97.2,19.35,0.18
060375311021,1593.0,48790.0,18.14,0.13,98.87,18.04,7.1
060375311022,835.0,60526.0,21.8,1.68,95.09,36.2,15.97
060375312011,2151.0,69674.0,15.02,0.0,100.0,9.79,5.82
060375312012,2029.0,85369.0,16.76,0.59,98.28,9.61,7.11
060375312021,1732.0,51071.0,3.87,1.62,96.77,25.29,8.33
060375312022,2761.0,54475.0,18.0,1.92,97.5,19.96,8.71
060375313011,1656.0,56591.0,10.99,2.05,95.35,21.07,10.64
060375313012,822.0,93081.0,22.51,0.0,100.0,21.05,0.0
060375313013,1761.0,57292.0,24.53,0.0,95.85,23.45,13.89
060375313014,1211.0,78182.0,26.09,0.0,100.0,6.03,7.1
060375313021,1293.0,47024.0,0.0,0.0,99.3,34.49,2.24
060375313022,1965.0,66701.0,34.35,0.0,95.27,15.1,9.22
060375313023,1623.0,74643.0,38.57,0.0,98.71,11.4,5.13
060375313024,767.0,35357.0,36.77,0.0,93.48,57.6,5.33
060375315021,927.0,60000.0,6.36,0.0,100.0,16.61,4.6
060375315022,2282.0,51736.0,25.5,3.94,94.83,22.39,11.75
060375315031,1316.0,80357.0,19.0,0.0,100.0,18.54,8.61
060375315032,1129.0,65764.0,24.8,0.0,93.09,7.26,3.68
060375315041,2337.0,62895.0,12.28,0.0,100.0,19.17,17.24
060375315042,1653.0,63271.0,16.33,0.0,99.27,28.01,7.87
060375316022,875.0,80407.0,20.46,0.0,97.71,18.06,6.96
060375316023,2172.0,64274.0,12.62,0.28,99.08,17.96,5.22
060375316031,676.0,62059.0,5.62,0.59,96.75,30.62,3.58
060375316032,2807.0,68940.0,28.64,0.57,97.22,9.42,11.74
060375316041,1654.0,67708.0,20.56,0.0,99.09,26.18,3.83
060375316042,1411.0,55759.0,18.14,0.0,100.0,24.03,7.38
060375317011,2839.0,83941.0,11.03,0.0,100.0,23.42,11.38
060375317012,2559.0,67689.0,23.37,4.1,95.78,19.97,11.21
060375317021,2014.0,85602.0,22.74,0.0,96.28,10.58,11.23
060375317023,2107.0,74821.0,32.94,1.19,99.19,7.12,7.95
060375318001,2065.0,126417.0,30.41,0.0,96.27,9.06,27.13
060375318002,2005.0,72904.0,19.65,0.0,96.26,16.31,5.55
060375318003,438.0,65347.0,3.2,0.0,100.0,5.48,19.46
060375319011,1585.0,62500.0,17.98,0.0,98.23,12.43,2.54
060375319012,1455.0,89952.0,4.4,0.0,97.32,3.94,13.09
060375319013,2214.0,60101.0,26.15,0.0,99.5,22.54,3.77
060375319014,1410.0,70278.0,24.68,0.0,99.08,0.64,11.39
060375319021,873.0,103889.0,33.91,0.0,98.85,29.9,12.07
060375319022,1917.0,61364.0,12.21,0.0,96.97,12.42,7.54
060375319023,1224.0,92566.0,13.56,0.0,98.86,1.88,5.22
060375320011,1466.0,49500.0,45.91,0.0,86.43,4.57,10.93
060375320012,1667.0,82625.0,16.62,0.0,94.18,15.6,16.1
060375320021,964.0,80729.0,15.46,0.0,85.17,16.8,25.31
060375320022,2384.0,82027.0,14.56,0.0,93.29,7.48,11.36
060375321011,2573.0,50606.0,16.28,0.51,93.04,3.58,14.63
060375321012,2103.0,42064.0,20.21,0.0,91.44,28.01,2.24
060375321013,2584.0,74375.0,17.72,0.0,92.88,15.25,20.61
060375321021,1935.0,123000.0,36.18,0.0,69.66,5.81,26.78
060375321022,1720.0,110417.0,26.51,0.35,80.52,11.69,27.32
060375322001,2275.0,69700.0,21.19,0.0,95.96,10.29,20.93
060375322002,1592.0,53500.0,20.73,8.35,89.57,33.35,7.34
060375322003,2578.0,91375.0,29.64,0.0,87.9,11.76,14.01
060375323021,1591.0,68382.0,27.22,1.07,97.11,26.86,12.15
060375323023,1907.0,67847.0,20.4,0.0,94.07,14.53,15.26
060375323031,1400.0,80800.0,24.43,3.79,92.71,19.93,2.51
060375323032,2016.0,71029.0,19.64,1.44,91.27,10.76,10.64
060375323033,695.0,110459.0,7.77,0.0,100.0,3.74,4.9
060375323041,2901.0,53688.0,34.09,0.0,92.31,11.79,13.64
060375323042,1067.0,97321.0,39.36,16.21,51.92,44.34,17.17
060375325001,638.0,43654.0,15.05,2.66,95.3,0.0,17.73
060375325002,1706.0,50786.0,21.1,0.0,92.15,21.28,6.49
060375325003,1392.0,69478.0,9.12,15.88,82.11,21.7,17.78
060375326051,2840.0,61806.0,15.99,2.11,96.06,16.87,4.03
060375326052,1591.0,52963.0,26.78,2.45,94.85,33.38,4.67
060375326061,822.0,59243.0,40.51,1.46,93.43,12.65,9.61
060375326062,1743.0,39398.0,42.46,0.0,99.48,29.72,9.79
060375326063,1487.0,57000.0,37.46,1.28,93.88,8.7,2.09
060375326071,1958.0,55786.0,10.93,0.1,99.9,18.39,14.11
060375326072,759.0,87292.0,24.64,0.0,94.33,0.26,27.74
060375326074,779.0,47617.0,12.71,0.0,92.04,15.4,21.25
060375326075,1025.0,50341.0,20.29,0.0,93.85,29.85,2.81
060375327001,1286.0,65556.0,19.13,0.31,98.76,8.4,5.64
060375327002,1842.0,58125.0,34.09,3.37,98.05,28.72,6.35
060375328001,2324.0,49839.0,28.01,5.72,94.19,27.84,5.37
060375328002,1967.0,46613.0,18.1,0.41,98.22,29.13,6.89
060375329001,1659.0,60893.0,20.31,6.03,95.24,21.52,7.94
060375329002,2695.0,37819.0,34.17,6.12,91.61,44.27,4.2
060375329003,1893.0,46783.0,16.8,3.91,88.22,33.44,5.56
060375330011,2550.0,75139.0,11.69,6.43,93.57,19.02,5.56
060375330012,1818.0,75337.0,6.0,1.54,98.46,9.08,7.02
060375330021,1107.0,58786.0,32.79,0.0,99.55,18.16,4.53
060375330022,1110.0,42308.0,13.42,7.48,96.76,27.57,10.73
060375331031,1379.0,47589.0,16.24,0.0,98.62,26.16,6.07
060375331032,1810.0,54511.0,21.44,0.0,99.45,13.17,2.82
060375331041,2166.0,59315.0,18.65,0.0,97.46,12.1,7.4
060375331042,2141.0,31618.0,25.88,0.28,92.95,30.51,4.82
060375331051,2476.0,50658.0,20.64,0.0,99.35,14.66,13.04
060375331081,1399.0,64453.0,14.3,0.5,94.14,12.29,10.57
060375331082,2103.0,46218.0,25.92,0.0,99.52,22.49,7.15
060375331083,1256.0,60110.0,19.43,0.24,94.27,18.65,2.3
060375332011,802.0,66250.0,30.55,0.0,100.0,25.94,6.68
060375332012,1355.0,67632.0,21.62,0.0,99.78,8.34,7.59
060375332041,1080.0,80962.0,28.06,0.0,98.89,2.26,14.38
060375332042,1809.0,68558.0,18.19,0.0,99.78,13.88,7.63
060375332043,1210.0,55677.0,35.62,0.0,95.62,22.56,9.84
060375333001,1142.0,42031.0,10.95,0.0,100.0,25.74,5.89
060375333002,1919.0,59167.0,27.72,0.0,98.07,20.38,11.66
060375334011,1662.0,42389.0,9.45,0.0,100.0,13.3,15.14
060375334012,1180.0,97801.0,31.36,0.0,96.69,13.81,27.25
060375334013,1692.0,56808.0,3.01,0.0,100.0,21.93,2.0
060375334021,2745.0,60086.0,20.87,0.0,99.71,19.2,2.8
060375334022,1243.0,54539.0,16.01,0.0,99.2,35.08,7.31
060375334031,1714.0,77560.0,31.21,0.0,98.42,6.26,10.75
060375334032,793.0,68462.0,13.75,6.18,66.46,14.16,6.94
060375335011,1657.0,60542.0,7.42,0.0,99.52,16.78,8.79
060375335012,1139.0,98568.0,17.12,0.0,99.39,9.83,4.72
060375335041,1343.0,59896.0,29.86,0.6,98.96,24.13,2.07
060375335042,1408.0,63000.0,11.15,0.0,100.0,14.55,1.08
060375335043,1128.0,62976.0,31.91,0.0,96.1,18.62,3.27
060375336011,1019.0,83424.0,43.28,2.36,94.8,7.65,6.96
060375336012,2574.0,66369.0,20.78,0.0,94.41,12.7,5.2
060375336021,1130.0,62461.0,40.71,0.0,89.91,9.29,8.87
060375336022,3175.0,61563.0,28.98,11.18,84.91,12.03,13.24
060375336023,776.0,32261.0,26.16,0.0,88.27,50.26,2.66
060375336031,2926.0,64900.0,32.91,0.68,99.38,32.84,8.91
060375336032,1515.0,50361.0,31.75,0.33,80.4,11.55,3.58
060375336033,1873.0,29306.0,23.12,1.82,95.52,36.79,2.13
060375337011,1343.0,66429.0,10.35,0.0,99.63,9.49,4.6
060375337012,1566.0,56875.0,26.18,0.7,93.1,10.86,7.33
060375337021,2339.0,71839.0,21.89,0.0,99.32,21.85,4.35
060375337022,1339.0,46528.0,14.41,0.0,100.0,31.67,3.49
060375337031,1550.0,58182.0,26.52,0.0,100.0,23.14,2.54
060375337032,2366.0,61389.0,14.79,6.68,96.62,15.35,14.07
060375338031,826.0,58707.0,26.27,0.0,95.4,1.82,16.3
060375338032,1074.0,78152.0,46.37,1.49,89.57,15.37,17.78
060375338033,974.0,80298.0,24.13,0.0,97.54,41.17,4.53
060375338034,2849.0,36977.0,43.24,0.11,74.76,44.19,6.54
060375338041,1034.0,86313.0,29.79,0.0,97.1,4.64,1.69
060375338042,1440.0,74348.0,24.86,0.35,95.9,27.57,9.71
060375338043,1192.0,66765.0,27.43,0.0,99.24,9.4,6.24
060375338051,2779.0,56007.0,25.91,1.94,95.43,21.95,8.9
060375338052,1104.0,81827.0,28.17,0.0,100.0,10.05,22.58
060375338061,3307.0,70370.0,38.86,0.0,89.96,16.39,7.83
060375339011,992.0,40735.0,13.71,19.25,80.75,22.58,8.19
060375339012,2143.0,54189.0,24.13,1.77,96.55,23.8,4.63
060375339013,1204.0,62955.0,11.54,1.41,92.61,17.77,6.38
060375339021,2213.0,46417.0,24.31,0.0,99.46,17.22,17.1
060375339022,2126.0,64798.0,30.57,0.0,95.2,11.15,3.61
060375340011,1757.0,61170.0,16.11,0.0,100.0,22.54,14.16
060375340012,2538.0,66793.0,35.7,0.0,98.9,26.36,7.03
060375340013,859.0,88843.0,11.99,0.0,100.0,27.36,12.96
060375340021,2199.0,59950.0,30.42,0.91,89.4,13.66,5.27
060375340022,1783.0,86179.0,24.57,0.0,95.34,13.12,6.67
060375341011,1022.0,58875.0,18.98,0.0,93.54,6.46,14.93
060375341012,876.0,50324.0,30.14,0.0,97.26,23.97,3.58
060375341021,1484.0,93182.0,38.41,0.0,98.38,13.34,2.51
060375341022,1168.0,42436.0,31.59,7.36,91.87,35.53,4.12
060375341023,2121.0,32453.0,12.35,0.0,99.01,47.05,0.85
060375341024,1087.0,52563.0,24.75,1.2,100.0,12.24,8.11
060375342011,2181.0,63462.0,43.33,0.87,96.93,25.11,9.3
060375342012,1916.0,44750.0,19.42,0.37,96.92,14.51,1.1
060375342021,2186.0,53295.0,39.52,1.37,98.03,27.22,5.23
060375342022,1090.0,35341.0,20.09,5.78,97.8,36.15,5.44
060375342023,1599.0,63621.0,40.46,1.81,88.93,27.43,14.37
060375342031,1335.0,49688.0,22.17,0.0,99.55,16.1,1.63
060375342032,1951.0,43854.0,30.24,1.03,93.59,15.2,3.53
060375343011,1424.0,35000.0,26.83,6.32,93.68,38.55,2.81
060375343012,2604.0,58203.0,27.88,0.0,98.39,34.83,7.08
060375343021,2249.0,51875.0,30.64,1.42,98.62,30.4,5.62
060375343022,1586.0,67614.0,23.77,1.13,95.27,26.67,12.64
060375344031,3311.0,52139.0,20.18,0.0,96.59,34.01,7.08
060375344041,1826.0,60000.0,41.07,0.0,98.85,27.0,4.22
060375344042,1292.0,50990.0,30.57,0.0,98.3,11.84,6.59
060375344051,1116.0,71736.0,45.25,0.0,98.21,12.16,3.08
060375344052,1735.0,55114.0,23.8,0.0,97.12,26.95,1.51
060375344053,1074.0,47604.0,10.99,0.28,96.09,37.99,25.2
060375344061,2136.0,48333.0,33.71,0.0,100.0,18.68,1.6
060375344062,1972.0,52995.0,19.93,0.0,100.0,24.39,1.14
060375345011,1281.0,38640.0,25.53,0.0,97.27,14.98,8.01
060375345012,932.0,80750.0,22.21,0.0,94.53,16.95,13.23
060375345013,3228.0,70515.0,20.94,0.0,98.73,14.99,3.19
060375345021,1830.0,75865.0,42.62,1.86,89.45,10.11,28.11
060375345022,1357.0,76818.0,10.83,0.0,98.97,22.7,13.98
060375347001,2120.0,74519.0,22.45,0.0,98.02,7.37,11.09
060375347002,2045.0,95982.0,16.04,0.0,97.8,10.22,18.5
060375348021,1739.0,83068.0,22.43,0.23,97.41,7.42,6.4
060375348022,727.0,42039.0,22.15,0.0,97.94,23.6,4.84
060375348031,1258.0,67381.0,29.33,0.0,100.0,19.48,6.8
060375348032,1303.0,77885.0,24.48,0.0,97.24,7.52,1.86
060375348033,1956.0,82253.0,30.37,0.0,95.71,7.49,14.11
060375348041,2187.0,76771.0,18.93,0.0,98.54,17.44,4.69
060375348042,2111.0,73125.0,11.04,0.0,99.76,35.48,12.11
060375349001,1090.0,110417.0,23.76,0.0,99.45,10.0,2.97
060375349002,1434.0,76490.0,9.27,0.0,99.72,14.78,4.63
060375349003,1943.0,91483.0,41.84,2.01,99.13,13.79,2.9
060375349004,1666.0,76471.0,15.25,0.6,100.0,5.58,4.58
060375350011,1931.0,63949.0,25.32,3.42,95.03,32.0,3.87
060375350012,1239.0,60313.0,11.06,3.63,95.24,26.15,10.72
060375350013,996.0,52614.0,18.88,2.31,93.47,20.78,12.22
060375350021,1848.0,47770.0,22.89,2.71,95.67,37.03,8.58
060375350022,747.0,43056.0,10.84,1.87,98.13,33.33,14.21
060375350023,1070.0,82981.0,18.41,5.23,94.11,10.65,6.09
060375351011,1602.0,69191.0,29.59,4.37,91.39,13.23,9.46
060375351012,2608.0,61000.0,13.88,17.79,81.25,18.1,5.33
060375351013,1446.0,63616.0,28.15,1.66,97.1,11.0,12.98
060375351014,2325.0,66390.0,4.6,1.81,97.63,7.87,8.56
060375351021,1015.0,97750.0,13.2,9.85,84.83,20.1,31.27
060375351022,2521.0,60921.0,1.82,11.42,88.02,20.2,9.07
060375351023,986.0,45568.0,24.24,6.19,93.81,10.24,11.69
060375352001,2196.0,72656.0,10.25,11.07,87.11,10.38,6.12
060375352002,1806.0,77986.0,25.47,2.66,97.12,10.74,6.52
060375352003,1797.0,63779.0,3.17,28.6,65.61,15.78,6.02
060375353001,1169.0,108173.0,33.53,0.0,99.4,5.22,5.6
060375353002,2005.0,37700.0,13.07,4.79,96.51,48.38,2.72
060375353004,1711.0,63844.0,20.05,2.05,99.06,17.59,12.21
060375354001,1784.0,47500.0,8.3,13.23,85.99,43.22,4.4
060375354002,1604.0,89786.0,26.43,2.43,97.57,16.27,10.68
060375355011,1617.0,49306.0,27.64,0.56,98.95,20.96,6.02
060375355012,1349.0,62284.0,19.2,0.0,96.29,18.83,5.26
060375355021,2481.0,72685.0,21.77,1.13,96.57,18.01,3.54
060375355022,2522.0,75750.0,13.28,0.36,93.58,11.74,15.56
060375355031,2495.0,74583.0,16.43,0.92,95.23,8.62,9.93
060375356031,1169.0,63125.0,24.04,0.0,95.21,7.78,16.38
060375356032,2585.0,62679.0,34.89,6.89,91.03,23.19,6.03
060375356041,1949.0,57578.0,14.32,0.0,98.36,11.44,6.26
060375356042,2293.0,75550.0,23.38,0.0,99.39,10.36,13.44
060375356051,2628.0,62684.0,11.3,0.0,99.43,12.48,9.85
060375356052,2030.0,71409.0,28.03,0.0,96.75,3.4,10.82
060375356061,1899.0,64567.0,14.43,0.53,98.74,7.0,11.55
060375356071,1378.0,71766.0,19.38,0.0,100.0,27.0,13.43
060375356072,883.0,55046.0,11.33,3.62,96.38,10.31,21.32
060375356073,1410.0,99309.0,15.67,0.0,100.0,3.48,25.35
060375356074,940.0,75117.0,52.77,0.0,91.17,11.06,14.91
060375357011,2329.0,68934.0,18.98,0.0,77.63,9.19,13.79
060375357013,2079.0,83606.0,1.01,0.0,98.32,17.41,9.28
060375357021,1030.0,61645.0,24.85,1.46,96.31,21.02,7.06
060375357023,1305.0,72150.0,17.7,0.0,96.25,3.91,8.96
060375357024,1998.0,101439.0,33.13,0.1,97.25,11.44,10.35
060375358021,2001.0,76212.0,27.19,1.0,97.2,5.6,5.94
060375358022,777.0,112902.0,37.32,0.0,100.0,1.29,13.48
060375358023,1312.0,125714.0,30.72,0.0,97.18,0.3,23.53
060375358024,2226.0,79898.0,24.98,1.39,95.15,8.36,9.94
060375358031,966.0,54295.0,18.63,0.0,98.24,30.75,6.08
060375358032,1195.0,62500.0,24.94,0.0,99.16,10.71,1.04
060375358033,1388.0,60788.0,4.9,0.0,98.13,27.02,9.16
060375358041,2102.0,80625.0,36.82,0.0,97.67,27.88,5.25
060375358042,3939.0,68900.0,19.01,0.91,99.57,12.59,11.29
060375359011,1196.0,101908.0,45.65,0.0,88.21,6.35,16.94
060375359012,1274.0,59167.0,23.47,0.0,97.88,38.23,13.4
